x,y,labels,distance_norm,labels_clustering
1.1122726212728138,0.0,1,0.3022833832298455,0
0.2931997635504377,0.0,1,0.6022374032474926,0
1.539260644387923,0.0,1,0.7812752155412779,0
-0.2035489019249071,0.0,0,0.7233423161046533,1
0.4351925282586793,0.0,1,0.44295102784433205,0
1.513169159374728,0.0,1,0.7520059912594824,0
1.0261279365893683,0.0,1,0.20564694818564663,0
-1.6227047570093611,0.0,0,0.7996861683102087,1
-1.2384860775451791,0.0,0,0.38725322396262696,1
-0.18402334740303763,0.0,0,0.7443016873478845,1
-1.2000233513882579,0.0,0,0.34596607098334914,1
-0.9005226219052079,0.0,0,0.024472155416294706,1
1.4238388981801997,0.0,1,0.6517960013439319,0
0.9939705591735318,0.0,1,0.16957305314201598,0
-1.73413406901706,0.0,0,0.9192980500179142,1
0.3935369992709091,0.0,1,0.4896798752021304,0
1.121633712798516,0.0,1,0.3127845826537047,0
0.9263961693665854,0.0,1,0.09376862997619233,0
0.1713827627111045,0.0,1,0.7388907641849385,0
-1.566806607471044,0.0,0,0.7396832594724079,1
-1.6905219858874723,0.0,0,0.8724834082119732,1
-0.15741039770016466,0.0,0,0.7728689012559559,1
0.12323971293091361,0.0,1,0.7928972617420316,0
-0.12972929572648723,0.0,0,0.8025827048787016,1
0.20598643184260756,0.0,1,0.700072638184414,0
0.31527141067655307,0.0,1,0.5774776017384483,0
0.32008883823415274,0.0,1,0.5720734490973328,0
-0.5377147357649386,0.0,0,0.36463773947342504,1
-1.5837398496039463,0.0,0,0.7578599574923032,1
-0.4162798142714152,0.0,0,0.49498997088506896,1
-0.6998832091787239,0.0,0,0.19056077615744674,1
-0.5778802542347863,0.0,0,0.32152275332317265,1
1.2148971809620286,0.0,1,0.41740681345411473,0
-1.211292131700195,0.0,0,0.35806234972164397,1
0.7209755111894299,0.0,1,0.1223619077122101,0
-1.179834147043066,0.0,0,0.3242943162322928,1
0.16283267727027959,0.0,1,0.7484821833115025,0
1.650071016126444,0.0,1,0.9055814258441282,0
0.0063704064189817,0.0,1,0.9240003377925406,0
0.28187145146690556,0.0,1,0.6149454153418366,0
-0.17545159562552887,0.0,0,0.7535028871144983,1
1.2092590341199478,0.0,1,0.4110819843241859,0
-0.4838004018490391,0.0,0,0.42251115549391294,1
1.0544332100942626,0.0,1,0.23739958312203813,0
-1.317550115948632,0.0,0,0.47212315843905894,1
1.7239753115472198,0.0,1,0.9884866877318595,0
1.6990208303263343,0.0,1,0.9604929454316198,0
-1.450136543285411,0.0,0,0.6144457823242211,1
0.7630786178506976,0.0,1,0.07513097121297352,0
-1.0638273361029649,0.0,0,0.19976879689231125,1
-1.4160948635394728,0.0,0,0.5779043257044276,1
0.1323104534776132,0.0,1,0.7827217757806515,0
-0.45329795823054736,0.0,0,0.4552534798621987,1
-0.20157445863997694,0.0,0,0.7254617483472154,1
1.3028463387371838,0.0,1,0.5160674923313114,0
-0.2836978078271236,0.0,0,0.6373078492390982,1
0.9807456994214038,0.0,1,0.15473750867283115,0
-0.08875624826596674,0.0,0,0.8465645191585329,1
1.3135891278222813,0.0,1,0.5281186692951649,0
-1.1931518895500728,0.0,0,0.3385900182577322,1
1.2317341261085002,0.0,1,0.43629436713161307,0
-1.3229995660690672,0.0,0,0.47797277710252606,1
-1.298730341280304,0.0,0,0.451921394461209,1
-1.4183195032681166,0.0,0,0.5802923270235637,1
-1.276259907670762,0.0,0,0.42780089332556803,1
0.3679515079612642,0.0,1,0.5183814796958266,0
-0.37858733024367924,0.0,0,0.5354503206760076,1
0.741093961725639,0.0,1,0.0997931868958704,0
-0.03465742344305747,0.0,1,0.9046359737753992,1
0.26906223915406247,0.0,1,0.629314689757154,0
0.9694459182418553,0.0,1,0.14206150232393405,0
0.021148495639154333,0.0,1,0.9074223926267952,0
0.4670590147139313,0.0,1,0.40720345201030517,0
-0.4469205229902201,0.0,0,0.46209922821889565,1
0.4967961133771845,0.0,1,0.3738446067845749,0
1.5487812046817147,0.0,1,0.7919553057847583,0
-1.2568249300836796,0.0,0,0.40693875033775717,1
-0.45275659335335056,0.0,0,0.45583459869426596,1
1.2602261436028146,0.0,1,0.4682564900180714,0
1.3072704016334713,0.0,1,0.5210303715650049,0
0.37840795896471696,0.0,1,0.5066515145575109,0
0.031183858092209228,0.0,1,0.8961648013383335,0
1.535415886694684,0.0,1,0.7769621963637316,0
-0.6567350826702012,0.0,0,0.23687739169474767,1
-0.7798886157102884,0.0,0,0.10468034622740097,1
0.4404404133187187,0.0,1,0.4370639913360729,0
1.2150920758220527,0.0,1,0.4176254449872195,0
-0.2890428108650716,0.0,0,0.6315703475029466,1
-0.42472261835349995,0.0,0,0.4859271878080462,1
0.534706883300752,0.0,1,0.3313166009226133,0
1.3233631481779877,0.0,1,0.5390830890582151,0
-0.7642659107390807,0.0,0,0.12145027063330036,1
-0.8818394793613011,0.0,0,0.004417056846399742,1
-0.9511446810075913,0.0,0,0.07881153556733082,1
-1.534828418283821,0.0,0,0.7053568213622589,1
-1.686732123616507,0.0,0,0.8684152456300138,1
0.5724765787920187,0.0,1,0.28894685125792646,0
-0.4825262619049038,0.0,0,0.42387885913966866,1
1.6285340129884802,0.0,1,0.8814213837888752,0
-0.19963292892836693,0.0,0,0.7275458500796307,1
-0.4274625054364027,0.0,0,0.48298610306339673,1
0.7061987592747839,0.0,1,0.13893835269905147,0
-1.519864362437316,0.0,0,0.6892939125501145,1
1.4942945304817212,0.0,1,0.7308325798562723,0
0.5192374101518115,0.0,1,0.3486701351844068,0
-0.891794568707368,0.0,0,0.015103176573757595,1
-0.6875471790276534,0.0,0,0.2038026759106337,1
-1.3506464419848767,0.0,0,0.5076498413511229,1
-0.3643264452593054,0.0,0,0.550758422799803,1
1.39173922325695,0.0,1,0.6157868365062014,0
0.3278647334526078,0.0,1,0.563350510520797,0
0.30181902896662555,0.0,1,0.5925683785644154,0
-1.0458261977740313,0.0,0,0.1804457840368098,1
0.3823546666139833,0.0,1,0.502224128714864,0
1.009463342253677,0.0,1,0.1869527363027348,0
-1.592586248884552,0.0,0,0.7673559729053556,1
1.0050145515719269,0.0,1,0.18196211763227377,0
1.3982576337754784,0.0,1,0.6230991385591942,0
-0.2972219232625505,0.0,0,0.622790619737117,1
-1.0868691896639247,0.0,0,0.2245026789633894,1
0.1959702713580408,0.0,1,0.7113086888544691,0
0.3426565697515327,0.0,1,0.5467571439893832,0
-1.4253836389736354,0.0,0,0.5878752022038153,1
1.66178818111903,0.0,1,0.9187256500974186,0
-0.1658145361158639,0.0,0,0.7638476231746163,1
1.6578684008959934,0.0,1,0.9143284712313868,0
-0.9292099556211099,0.0,0,0.05526608122550061,1
1.6960850136262855,0.0,1,0.9571995691672748,0
1.3687152868117036,0.0,1,0.5899587642701857,0
0.6482828455041783,0.0,1,0.20390797281763434,0
0.10094054488742862,0.0,1,0.8179122944407121,0
-0.16499828034849176,0.0,0,0.7647238189128023,1
0.2627769174514624,0.0,1,0.6363655145953568,0
0.3938190897529759,0.0,1,0.48936342830065294,0
1.3324785597452433,0.0,1,0.5493086866218627,0
